message,label,source,conversation_id,turn_idx,event_type,fraud_type
"Para apartar el artículo envíe $8,000 MXN de anticipo a mi cuenta.",fraudulent,des_fraud,132,3,payment_pressure,compraventa_fraude
"Ya tengo tres personas más interesadas, si no paga hoy no puedo guardarle el artículo.",fraudulent,des_fraud,132,4,threat_escalate,compraventa_fraude
Haga el depósito a mi CLABE y le mando foto del envío con número de guía.,fraudulent,des_fraud,132,5,recovery_offer,compraventa_fraude
"Buenos días, le habla un asesor autorizado de Scotiabank, ¿tiene un momento?",fraudulent,des_fraud,133,0,contact_init,phishing_bancario
Nuestros registros muestran que usted es cliente desde hace varios años y valoramos su lealtad a Scotiabank.,fraudulent,des_fraud,133,1,trust_build,phishing_bancario
"Si no completamos la verificación hoy mismo antes de las 6 pm, el banco deberá emitir una nueva tarjeta con demora de 15 días.",fraudulent,des_fraud,133,2,urgency_inject,phishing_bancario
"Sin verificación hoy mismo antes de las 6 pm, su historial crediticio en Scotiabank podría verse afectado.",fraudulent,des_fraud,133,3,threat_escalate,phishing_bancario
La solución es simple: ingrese a banca-segura.com/acceso con su código OTP y el sistema lo desbloqueará.,fraudulent,des_fraud,133,4,recovery_offer,phishing_bancario
"Le habla el Servicio de Administración Tributaria, hemos detectado información pendiente en su expediente.",fraudulent,des_fraud,134,0,contact_init,sat_devolucion
"El SAT tiene pendiente un crédito fiscal de $12,500 MXN a su nombre bloqueada por verificación.",fraudulent,des_fraud,134,1,problem_announce,sat_devolucion
Ignorar este proceso podría resultar en multas y recargos sobre su declaración.,fraudulent,des_fraud,134,2,threat_escalate,sat_devolucion
El trámite es sencillo: llame al  con su e.firma para iniciar la transferencia.,fraudulent,des_fraud,134,3,recovery_offer,sat_devolucion
"Hola, somos el servicio de atención al cliente de Estafeta.",fraudulent,des_fraud,135,0,contact_init,paqueteria_falsa
"Este es un paquete certificado de Estafeta, por eso requerimos su validación.",fraudulent,des_fraud,135,1,trust_build,paqueteria_falsa
"Una vez confirmado el pago en fedex-mx.tracking.com, la entrega se programa para el siguiente día hábil.",fraudulent,des_fraud,135,2,recovery_offer,paqueteria_falsa
Le informamos que resultó ganador de nuestro concurso mensual en Bodega Aurrerá.,fraudulent,des_fraud,136,0,contact_init,premio_oxxo
Tenemos respaldo legal del concurso en Bodega Aurrerá para garantizar la entrega de premios.,fraudulent,des_fraud,136,1,trust_build,premio_oxxo
El proceso es: paga un viaje todo incluido de ISR → le depositamos un viaje todo incluido del premio en 48 horas.,fraudulent,des_fraud,136,2,recovery_offer,premio_oxxo
"Buen día, detectamos actividad en su cuenta de Banorte.",fraudulent,des_fraud,137,0,contact_init,solicitud_otp
Este es el procedimiento estándar de Banorte ante cualquier actividad sospechosa.,fraudulent,des_fraud,137,1,trust_build,solicitud_otp
Alguien intentó realizar una transferencia de  usando sus credenciales.,fraudulent,des_fraud,137,2,problem_announce,solicitud_otp
La transacción se completará automáticamente antes de que expire si no la cancela.,fraudulent,des_fraud,137,3,urgency_inject,solicitud_otp
El sistema requiere un depósito de verificación de  para cancelar la operación.,fraudulent,des_fraud,137,4,payment_pressure,solicitud_otp
El sistema procesará la transacción automáticamente si no intervenimos antes de que expire.,fraudulent,des_fraud,137,5,threat_escalate,solicitud_otp
Le escribimos porque su perfil fue seleccionado para una oportunidad en Amazon México.,fraudulent,des_fraud,138,0,contact_init,empleo_falso
La posición es completamente remota y los beneficios incluyen seguro médico desde el primer día.,fraudulent,des_fraud,138,1,trust_build,empleo_falso
"La oferta es solo para candidatos que confirmen los lugares son limitados, los lugares son limitados.",fraudulent,des_fraud,138,2,urgency_inject,empleo_falso
Para formalizar su contrato necesito su CURP para registrarlo en el sistema.,fraudulent,des_fraud,138,3,credential_request,empleo_falso
Para iniciar realice el depósito de $500 dólares por semana por el kit de trabajo remoto.,fraudulent,des_fraud,138,4,payment_pressure,empleo_falso
La empresa tomará la falta de pago como desinterés y cerrará su expediente.,fraudulent,des_fraud,138,5,threat_escalate,empleo_falso
"Hola, ¿todavía tiene disponible lo que anunció en Facebook Marketplace?",fraudulent,des_fraud,139,0,contact_init,compraventa_fraude
"El precio final es $500 de depósito de garantía incluyendo el envío, pero solo acepto transferencia.",fraudulent,des_fraud,139,1,problem_announce,compraventa_fraude
Para hacer el pago de $500 de depósito de garantía necesito su comprobante de depósito de depósito.,fraudulent,des_fraud,139,2,credential_request,compraventa_fraude
"El precio sube mañana si no cerramos hoy, aproveche que sigue en $500 de depósito de garantía.",fraudulent,des_fraud,139,3,threat_escalate,compraventa_fraude
Haga el depósito a mi CLABE y le mando foto del envío con número de guía.,fraudulent,des_fraud,139,4,recovery_offer,compraventa_fraude
"Buenas tardes, le comunicamos del departamento de seguridad de BBVA.",fraudulent,des_fraud,140,0,contact_init,phishing_bancario
Su cuenta en BBVA ha sido bloqueada por actividad inusual.,fraudulent,des_fraud,140,1,problem_announce,phishing_bancario
Tiene en los próximos 30 minutos para resolver esto o su acceso a banca en línea será cancelado permanentemente.,fraudulent,des_fraud,140,2,urgency_inject,phishing_bancario
El sistema requiere que confirme su contraseña para proceder con la verificación.,fraudulent,des_fraud,140,3,credential_request,phishing_bancario
"Si no actúa en los próximos 30 minutos, procederemos al bloqueo permanente e irreversible de su cuenta en BBVA.",fraudulent,des_fraud,140,4,threat_escalate,phishing_bancario
El proceso de recuperación es rápido: visite santander-seguro.mx y siga las instrucciones con su contraseña.,fraudulent,des_fraud,140,5,recovery_offer,phishing_bancario
"Buenas tardes, le comunicamos de SAT sobre su situación fiscal.",fraudulent,des_fraud,141,0,contact_init,sat_devolucion
"Tiene una devolución de impuestos de $12,500 MXN que lleva meses retenida en el sistema en nuestro sistema.",fraudulent,des_fraud,141,1,problem_announce,sat_devolucion
Para procesar su devolución necesito confirmar su CURP.,fraudulent,des_fraud,141,2,credential_request,sat_devolucion
"El proceso de reembolso tiene un cargo fiscal de $12,500 MXN que debe liquidar.",fraudulent,des_fraud,141,3,payment_pressure,sat_devolucion
El incumplimiento puede derivar en un crédito fiscal a cargo y embargo de bienes.,fraudulent,des_fraud,141,4,threat_escalate,sat_devolucion
Complete el formulario en tramite-fiscal.mx con su CURP y recibirá su devolución pronto.,fraudulent,des_fraud,141,5,recovery_offer,sat_devolucion
"Hola, somos el servicio de atención al cliente de Estafeta.",fraudulent,des_fraud,142,0,contact_init,paqueteria_falsa
Nuestro sistema de rastreo confirma que el envío llegó esta mañana.,fraudulent,des_fraud,142,1,trust_build,paqueteria_falsa
Tiene en 2 días o se regresará al remitente para liquidar los $199 de arancel antes de que el paquete se remate.,fraudulent,des_fraud,142,2,urgency_inject,paqueteria_falsa
Proporcione los datos de su tarjeta para el pago de $199 de arancel de almacenaje.,fraudulent,des_fraud,142,3,credential_request,paqueteria_falsa
Llame al 01 800 DHL MEXICO con su tarjeta lista para pagar los $199 de arancel y coordinamos la entrega.,fraudulent,des_fraud,142,4,recovery_offer,paqueteria_falsa
¡Felicidades! Ha sido seleccionado como ganador en el sorteo de OXXO.,fraudulent,des_fraud,143,0,contact_init,premio_oxxo
Su número fue registrado en nuestra base de datos de participantes verificados de OXXO.,fraudulent,des_fraud,143,1,trust_build,premio_oxxo
"El monto de $50,000 pesos ganado en OXXO no ha podido ser transferido porque falta verificar su identidad.",fraudulent,des_fraud,143,2,problem_announce,premio_oxxo
La empresa OXXO no puede mantener el premio reservado más tiempo sin confirmación.,fraudulent,des_fraud,143,3,threat_escalate,premio_oxxo
"Solo necesita depositar $50,000 pesos de impuestos y le transferimos su premio de $50,000 pesos.",fraudulent,des_fraud,143,4,recovery_offer,premio_oxxo
Le contactamos del área de seguridad de Santander.,fraudulent,des_fraud,144,0,contact_init,solicitud_otp
"Para proteger su cuenta, necesitamos confirmar su identidad mediante verificación en dos pasos.",fraudulent,des_fraud,144,1,trust_build,solicitud_otp
Hay una operación de  en proceso desde su cuenta que no fue autorizada por usted.,fraudulent,des_fraud,144,2,problem_announce,solicitud_otp
Tiene antes de que expire para confirmar el código antes de que la operación se procese.,fraudulent,des_fraud,144,3,urgency_inject,solicitud_otp
"Si no proporciona el código antes de que expire, la transferencia de  se completará.",fraudulent,des_fraud,144,4,threat_escalate,solicitud_otp
Dígame el código y en segundos bloqueamos la transacción antes de que se procese.,fraudulent,des_fraud,144,5,recovery_offer,solicitud_otp
Le escribimos porque su perfil fue seleccionado para una oportunidad en Walmart Corporate.,fraudulent,des_fraud,145,0,contact_init,empleo_falso
Su perfil destaca entre más de 500 candidatos que aplicaron a esta vacante en Walmart Corporate.,fraudulent,des_fraud,145,1,trust_build,empleo_falso
Hay un cargo administrativo de $350 USD semanales para procesar su expediente en Walmart Corporate.,fraudulent,des_fraud,145,2,problem_announce,empleo_falso
"La oferta es solo para candidatos que confirmen antes del lunes, los lugares son limitados.",fraudulent,des_fraud,145,3,urgency_inject,empleo_falso
La empresa tomará la falta de pago como desinterés y cerrará su expediente.,fraudulent,des_fraud,145,4,threat_escalate,empleo_falso
Confirme el depósito de $350 USD semanales al correo de RR.HH. y iniciamos el proceso de alta.,fraudulent,des_fraud,145,5,recovery_offer,empleo_falso
Vi su producto en Vivanuncios y me interesa comprarlo.,fraudulent,des_fraud,146,0,contact_init,compraventa_fraude
He realizado más de 50 compras exitosas en Vivanuncios sin ningún problema.,fraudulent,des_fraud,146,1,trust_build,compraventa_fraude
"Para apartar el artículo necesito $500 de depósito de garantía de anticipo, el resto al recibir.",fraudulent,des_fraud,146,2,problem_announce,compraventa_fraude
El artículo solo lo aparto el envío sale mañana con pago confirmado.,fraudulent,des_fraud,146,3,urgency_inject,compraventa_fraude
"El total es $500 de depósito de garantía, necesito el pago completo antes de enviar.",fraudulent,des_fraud,146,4,payment_pressure,compraventa_fraude
"Si no confirma el pago el envío sale mañana, lo vendo al otro comprador que ya está esperando.",fraudulent,des_fraud,146,5,threat_escalate,compraventa_fraude
"Estimado cliente, le contactamos del área de seguridad de Scotiabank.",fraudulent,des_fraud,147,0,contact_init,phishing_bancario
Se realizó un intento de fraude en su cuenta de Scotiabank y la tuvimos que temporalmente deshabilitada.,fraudulent,des_fraud,147,1,problem_announce,phishing_bancario
"El sistema cerrará este ticket en los próximos 30 minutos, actúe ahora para proteger su cuenta en Scotiabank.",fraudulent,des_fraud,147,2,urgency_inject,phishing_bancario
El sistema requiere que confirme su token de seguridad para proceder con la verificación.,fraudulent,des_fraud,147,3,credential_request,phishing_bancario
En cuanto confirme su token de seguridad en banco-online.net/verify su cuenta quedará reactivada en minutos.,fraudulent,des_fraud,147,4,recovery_offer,phishing_bancario
"Buenas tardes, le comunicamos de SAT sobre su situación fiscal.",fraudulent,des_fraud,148,0,contact_init,sat_devolucion
Este proceso es completamente oficial y puede verificarlo en el portal de SAT.,fraudulent,des_fraud,148,1,trust_build,sat_devolucion
"Su reembolso de $4,200 de devolución está pendiente de validar porque hay un dato de contacto desactualizado.",fraudulent,des_fraud,148,2,problem_announce,sat_devolucion
"Si no completa el trámite antes del cierre del ejercicio fiscal, SAT emitirá un requerimiento formal.",fraudulent,des_fraud,148,3,threat_escalate,sat_devolucion
El trámite es sencillo: llame al  con su CURP para iniciar la transferencia.,fraudulent,des_fraud,148,4,recovery_offer,sat_devolucion
"Hola, somos el servicio de atención al cliente de Estafeta.",fraudulent,des_fraud,149,0,contact_init,paqueteria_falsa
Tenemos su información de contacto registrada en nuestro sistema de Estafeta.,fraudulent,des_fraud,149,1,trust_build,paqueteria_falsa
El paquete será devuelto al remitente en 24 horas o será devuelto si no se pagan los $350 pesos de almacenaje de arancel.,fraudulent,des_fraud,149,2,urgency_inject,paqueteria_falsa
"Los cargos de almacenaje aumentan cada día, ya suma $350 pesos de almacenaje y sigue creciendo.",fraudulent,des_fraud,149,3,threat_escalate,paqueteria_falsa
Llame al 55 8888 7777 con su tarjeta lista para pagar los $350 pesos de almacenaje y coordinamos la entrega.,fraudulent,des_fraud,149,4,recovery_offer,paqueteria_falsa
Le contactamos de Suburbia para informarle de una gran noticia.,fraudulent,des_fraud,150,0,contact_init,premio_oxxo
Miles de participantes entran cada mes pero solo usted fue el afortunado ganador de Suburbia.,fraudulent,des_fraud,150,1,trust_build,premio_oxxo
Llame al 800 555 6789 para confirmar sus datos y programar la entrega del premio.,fraudulent,des_fraud,150,2,recovery_offer,premio_oxxo
Le contactamos del área de seguridad de Santander.,fraudulent,des_fraud,151,0,contact_init,solicitud_otp
"Para proteger su cuenta, necesitamos confirmar su identidad mediante verificación en dos pasos.",fraudulent,des_fraud,151,1,trust_build,solicitud_otp
Detectamos que su actualización de datos está siendo utilizado desde un dispositivo desconocido.,fraudulent,des_fraud,151,2,problem_announce,solicitud_otp
"Sin el OTP, no podemos detener el cargo y será muy difícil recuperar los .",fraudulent,des_fraud,151,3,threat_escalate,solicitud_otp
Proporcione el clave temporal ahora y cancelamos el cargo inmediatamente.,fraudulent,des_fraud,151,4,recovery_offer,solicitud_otp
"Hola, somos reclutadores de compañía de outsourcing y encontramos su perfil muy interesante.",fraudulent,des_fraud,152,0,contact_init,empleo_falso
